log_price
17.8845373292961
16.860033043306743
16.951004817371683
17.370858648025116
18.035018277846262
19.519293035953808
17.822843761378564
16.97251102166758
18.643824303266577
18.132998684833918
18.05683732492351
17.479072229734946
18.603002309079653
17.439851517607305
16.759949589762293
18.72078534381011
17.370858648025116
16.929025911619092
16.951004817371683
18.378816550281194
17.50439003707821
17.622173069956816
18.258161826219297
17.6867115897055
17.1654146803266
18.258161826219297
18.035018277846262
17.341871111992198
16.677711496036597
17.216707972959764
17.370858648025116
17.0926553286923
18.757152987716434
16.066802461833923
17.893048018819147
18.191267592203175
18.15931599280497
17.034386422832473
18.258161826219297
16.951004817371683
17.370858648025116
17.71748324774094
17.41282284594998
17.356469910987094
17.6762402900575
17.57671069691365
18.197537205138154
16.785925074816024
18.258161826219297
16.733281344102608
17.265498135541893
17.073607134447293
16.951004817371683
17.287477041570536
18.132998684833918
17.182806422433504
18.064005814299346
18.980296537602072
17.034386422832473
17.281246492014
16.733281344102608
17.989897843244528
17.1654146803266
17.073607134447293
16.733281344102608
18.258161826219297
16.489659276356317
18.035018277846262
17.78580249038432
17.147715103853763
17.233237274364523
16.588099342704055
17.840862266556567
17.370858648025116
16.52356082573315
15.955576839107596
18.197537205138154
19.20913810886209
17.312018149733785
18.09217669086922
16.951004817371683
16.906553056777135
14.220976332738882
16.951004817371683
17.622173069956816
17.19990085520835
16.951004817371683
17.71748324774094
18.05683732492351
19.450300164704952
19.23161096461314
17.073607134447293
17.399029524198163
17.491811255187805
18.826145858727198
18.258161826219297
17.385043282614657
17.19990085520835
16.89512436147598
16.88356353960952
16.860033043306743
17.05418904934434
17.622173069956816
16.88356353960952
17.822843761378564
16.066802461833923
17.867295523158884
16.801192546169812
17.335971390039045
17.565014657424058
17.6762402900575
18.525040768285617
18.09217669086922
17.840862266556567
17.439851517607305
17.6762402900575
16.5563506464056
16.993564429978885
19.519293035953808
17.129696599000436
17.426428497635523
18.400478046838927
18.197537205138154
18.826145858727198
17.370858648025116
16.993564429978885
16.993564429978885
17.95067713070663
17.6762402900575
18.258161826219297
17.622173069956816
17.6867115897055
17.1618997383427
17.622173069956816
17.479072229734946
